index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
556,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
556,1,pick_cup_0,fetch,cardboardbox_spoon,[],[],False,productivity
556,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
556,3,place_cup_0,relocate,place_bowl,"[""4764:1""]","[""relocate""]",True,productivity
557,0,move_to_banana_0,,place_banana,[],[],,productivity
557,1,pick_banana_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
557,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
557,3,place_banana_0,relocate,place_banana,[],[],False,productivity
560,0,move_cup_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
563,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
563,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
563,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
563,3,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
568,0,observe_table_for_pear,,place_pear_on_table,[],[],,productivity
568,1,observe_table_for_tomato,,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",,productivity
568,2,check_if_pear_is_missing,state_change,fetch_pear_from_cabinet,[],[],False,productivity
568,3,check_if_tomato_is_missing,state_change,fetch_tomato_from_cabinet,[],[],False,productivity
568,4,search_for_missing_pear,,fetch_pear_from_cabinet,[],[],,productivity
568,5,search_for_missing_tomato,,fetch_tomato_from_cabinet,[],[],,productivity
568,6,bring_pear_from_location,relocate,move_to_pear,[],[],False,productivity
568,7,bring_tomato_from_location,relocate,fetch_tomato_from_cabinet,[],[],False,productivity
568,8,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
568,9,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
580,0,check_table_for_peach_and_banana,state_change,check_table_fruits,[],[],False,productivity
580,1,retrieve_peach_if_missing,fetch,fetch_peach_from_cabinet,[],[],False,productivity
580,2,retrieve_banana_if_missing,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
587,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
587,1,place_peach_on_wooden_cutting_board_2,relocate,place_peach_on_table,[],[],False,productivity
587,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
587,3,slice_peach_with_knife,state_change,fetch_peach_from_cabinet,[],[],False,productivity
591,0,move_to_pumpkin_0,,move_to_pear,[],[],,productivity
591,1,pick_up_pumpkin_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
591,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
591,3,place_pumpkin_0,relocate,place_pear,[],[],False,productivity
603,0,move_kettle_to_rack,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
604,0,find_absent_fruit,fetch,check_fruit_location,[],[],False,productivity
604,1,go_to_fruit_location,,check_fruit_location,[],[],,productivity
604,2,pick_up_fruit,fetch,fetch_and_place_fruit,"[""123:1"",""3066:1""]","[""relocate""]",False,productivity
604,3,bring_fruit_to_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
609,0,glance_at_table,,inspect_table,[],[],,productivity
609,1,check_for_pear,state_change,fetch_pear_from_cabinet,[],[],False,productivity
609,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
609,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,productivity
609,4,check_cabinet_for_fruit,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
614,0,inspect_table,state_change,inspect_table,[],[],False,productivity
614,1,check_for_missing_apple,state_change,fetch_apple_from_cabinet,[],[],False,productivity
614,2,check_for_missing_banana,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
614,3,fetch_missing_apple,fetch,fetch_apple,[],[],False,productivity
614,4,fetch_missing_banana,fetch,fetch_banana,[],[],False,productivity
616,0,pick_bread_0,fetch,place_bread,[],[],False,productivity
616,1,place_bread_on_rack,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
621,0,get_peach_1_to_wooden_cutting_board_2,fetch,place_peach_on_table,[],[],False,productivity
621,1,get_knife_0_to_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
621,2,cut_peach_1_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
624,0,place_spoon_on_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
625,0,move_kettle_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
629,0,inspect_table_for_peach,state_change,place_peach_on_table,[],[],False,productivity
629,1,inspect_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
629,2,find_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
629,3,find_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
629,4,retrieve_peach_from_location,fetch,fetch_peach_from_cabinet,[],[],False,productivity
629,5,retrieve_banana_from_location,fetch,fetch_banana,[],[],False,productivity
629,6,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
629,7,place_banana_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
630,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
630,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
630,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
630,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
630,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
636,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
636,1,place_peach_on_wooden_cutting_board_2,relocate,place_peach_on_table,[],[],False,productivity
636,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
636,3,slice_peach_with_knife,state_change,fetch_peach_from_cabinet,[],[],False,productivity
637,0,scan_table_for_missing_fruits,,scan_table_for_fruits,[],[],,productivity
637,1,check_cabinet_for_missing_fruits,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
637,2,place_fruits_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
648,0,move_to_cup_0,,move_to,[],[],,productivity
648,1,pick_cup_0,fetch,cardboardbox_spoon,[],[],False,productivity
648,2,move_to_rack,,move_to,[],[],,productivity
648,3,place_cup_0,relocate,place_bowl,"[""4764:1""]","[""relocate""]",True,productivity
653,0,check_table_for_apple,state_change,place_apple_on_table,[],[],False,productivity
653,1,check_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
653,2,retrieve_missing_apple,fetch,fetch_apple_from_cabinet,[],[],False,productivity
653,3,retrieve_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
653,4,check_cabinet_for_apple,state_change,fetch_apple_from_cabinet,[],[],False,productivity
653,5,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
659,0,survey_table,state_change,survey_table,[],[],False,productivity
659,1,identify_missing_fruit,,fetch_missing_fruit,[],[],,productivity
659,2,go_to_fruit_location,,check_fruit_location,[],[],,productivity
659,3,pick_up_fruit,fetch,fetch_and_place_fruit,"[""123:1"",""3066:1""]","[""relocate""]",False,productivity
659,4,bring_fruit_to_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
663,0,move_peach_to_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
663,1,move_knife_to_wooden_cutting_board,relocate,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
663,2,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
664,0,get_apple_from_kitchen_island_area,fetch,fetch_apple_from_cabinet,[],[],False,productivity
664,1,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
664,2,get_knife_from_kitchen_island_area,fetch,navigate_to_kitchen_island,[],[],False,productivity
664,3,cut_apple_with_knife,state_change,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",True,productivity
665,0,examine_table,,inspect_table,[],[],,productivity
665,1,check_peach_presence,state_change,fetch_peach,[],[],False,productivity
665,2,check_tomato_presence,state_change,load_tomato,[],[],False,productivity
665,3,retrieve_peach_if_needed,fetch,fetch_peach_from_cabinet,[],[],False,productivity
665,4,retrieve_tomato_if_needed,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
665,5,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
665,6,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
666,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
666,1,pick_apple_0,fetch,fetch_apple,[],[],False,productivity
666,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
666,3,place_apple_0_on_rack,relocate,place_apple_on_table,[],[],False,productivity
667,0,examine_table,,inspect_table,[],[],,productivity
667,1,check_for_peach,state_change,fetch_peach,[],[],False,productivity
667,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
667,3,retrieve_peach_if_needed,fetch,fetch_peach_from_cabinet,[],[],False,productivity
667,4,retrieve_tomato_if_needed,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
667,5,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
667,6,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
668,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
668,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
668,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
668,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
668,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
670,0,pick_scissors_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
670,1,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
670,2,place_scissors_0,relocate,cut_with_knife,[],[],False,productivity
673,0,find_absent_fruit,fetch,check_fruit_location,[],[],False,productivity
673,1,go_to_fruit_location,,check_fruit_location,[],[],,productivity
673,2,pick_up_fruit,fetch,fetch_and_place_fruit,"[""6467:1"",""646:1""]","[""relocate""]",False,productivity
673,3,go_to_table,,move_to_table,"[""2918:1"",""3979:1""]","[""relocate""]",,productivity
673,4,place_fruit_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
675,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
675,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
675,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
675,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
675,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
676,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
676,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
676,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
676,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
676,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
681,0,examine_table,,inspect_table,[],[],,productivity
681,1,check_for_apple,state_change,fetch_apple,[],[],False,productivity
681,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
681,3,retrieve_apple_from_location,fetch,fetch_apple_from_cabinet,[],[],False,productivity
681,4,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
681,5,place_apple_on_table,relocate,place_apple_on_table,[],[],False,productivity
681,6,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
698,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
698,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
698,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
698,3,carve_pear_with_knife,,cut_with_knife,[],[],,productivity
702,0,pick_bottle_0,fetch,cardboardbox_spoon,[],[],False,productivity
702,1,place_bottle_0_on_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
703,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
703,1,pick_knife,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
703,2,move_to_wooden_cutting_board,,move_to_cabinet,[],[],,productivity
703,3,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
719,0,inspect_table_for_pear,state_change,place_pear_on_table,[],[],False,productivity
719,1,inspect_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
719,2,find_missing_pear,fetch,fetch_pear_from_cabinet,[],[],False,productivity
719,3,find_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
719,4,retrieve_pear_from_location,fetch,fetch_pear_from_cabinet,[],[],False,productivity
719,5,retrieve_banana_from_location,fetch,fetch_banana,[],[],False,productivity
719,6,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
719,7,place_banana_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
722,0,inspect_cabinet_1,state_change,inspect_cabinet,"[""1257:0"",""4276:0""]","[""state_change""]",True,productivity
722,1,move_bread_to_plate,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
729,0,inspect_table_for_peach,state_change,place_peach_on_table,[],[],False,productivity
729,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
729,2,find_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
729,3,find_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
729,4,retrieve_peach_from_location,fetch,fetch_peach_from_cabinet,[],[],False,productivity
729,5,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
729,6,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
729,7,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
732,0,inspect_table_for_pear,state_change,place_pear_on_table,[],[],False,productivity
732,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
732,2,fetch_missing_pear,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
732,3,fetch_missing_tomato,fetch,fetch_tomato,"[""4075:1"",""4469:1""]","[""relocate""]",False,productivity
732,4,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
732,5,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
734,0,place_cooling_fan_on_rack,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
750,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
750,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
750,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
750,3,carve_pear_with_knife,,cut_with_knife,[],[],,productivity
752,0,check_table_for_apple,state_change,place_apple_on_table,[],[],False,productivity
752,1,check_table_for_tomato,state_change,check_table_fruits,[],[],False,productivity
752,2,retrieve_missing_apple,fetch,fetch_apple_from_cabinet,[],[],False,productivity
752,3,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
754,0,inspect_table_for_peach,state_change,place_peach_on_table,[],[],False,productivity
754,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
