channel,index,test_full_signature,source_train_indices_before_token_trim,injected_whole_source_train_indices,partially_injected_source_train_indices,exemplar_count,pretrim_source_count,partially_injected_source_count,multi_unit_exemplar_count,covering_exemplar_count,has_covering_exemplar,maximum_grounded_plan_trigram_jaccard,flat_success,skill_success,flat_success_skill_failure
productivity,430,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[105,111]",[105],[],1,2,0,1,0,False,0.0,False,False,False
productivity,431,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1679],[],[1679],0,1,1,0,0,False,0.0,False,False,False
productivity,432,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}",[3213],[],[3213],0,1,1,0,0,False,0.0,False,False,False
productivity,435,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,bowl)""],""plan_length"":5}","[291,600]",[291],[600],1,2,1,1,1,True,1.0,False,False,False
productivity,447,"{""object_count"":1,""ordered_units"":[""fetch(meat)"",""state_change(push,cardboardbox,R1)"",""relocate(meat,cardboardbox)"",""state_change(push,cardboardbox,R2)"",""fetch(meat)"",""relocate(meat,sink)""],""plan_length"":7}","[3563,4009,4059]","[3563,4009,4059]",[],3,3,0,3,1,True,1.0,False,False,False
productivity,448,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,kitchen work area)""],""plan_length"":5}","[188,3573]",[188],[],1,2,0,1,1,True,1.0,True,True,False
productivity,457,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[923],[],[923],0,1,1,0,0,False,0.0,False,False,False
productivity,469,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""relocate(pumpkin,kitchen island area)""],""plan_length"":5}",[794],[],[794],0,1,1,0,0,False,0.0,False,False,False
productivity,474,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[24],[24],[],1,1,0,1,0,False,0.0,False,False,False
productivity,477,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen island area)""],""plan_length"":5}","[270,334]",[270],[],1,2,0,1,1,True,1.0,True,True,False
productivity,484,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[652],[652],[],1,1,0,1,1,True,1.0,False,False,False
productivity,487,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(pumpkin)"",""relocate(pumpkin,cardboardbox)"",""state_change(push,cardboardbox,R2)"",""fetch(pumpkin)"",""relocate(pumpkin,sink)""],""plan_length"":7}","[5045,6032]",[5045],[],1,2,0,1,0,False,0.0,False,False,False
productivity,491,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[1270,1851]",[1270],[1851],1,2,1,1,1,True,1.0,True,False,True
productivity,498,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[9],[],[9],0,1,1,0,0,False,0.0,False,False,False
productivity,499,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[3,501]","[3,501]",[],2,2,0,2,2,True,1.0,False,False,False
productivity,508,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen work area)""],""plan_length"":5}",[1947],[],[1947],0,1,1,0,0,False,0.0,False,True,False
productivity,514,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen work area)""],""plan_length"":5}",[1815],[],[1815],0,1,1,0,0,False,0.0,False,True,False
productivity,516,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[198,573]",[198],[573],1,2,1,1,1,True,1.0,False,False,False
productivity,527,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,rack)""],""plan_length"":5}",[3774],[],[3774],0,1,1,0,0,False,0.0,False,False,False
productivity,541,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[142],[142],[],1,1,0,1,0,False,0.0,False,False,False
productivity,547,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[383,1045]",[383],[],1,2,0,1,1,True,1.0,True,False,True
productivity,553,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,556,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen work area)""],""plan_length"":5}",[1452],[],[1452],0,1,1,0,0,False,0.0,False,True,False
productivity,557,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,kitchen island area)""],""plan_length"":5}",[4603],[],[4603],0,1,1,0,0,False,0.0,False,True,False
productivity,560,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen island area)""],""plan_length"":5}",[3388],[],[3388],0,1,1,0,0,False,0.0,False,True,False
productivity,563,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[81],[81],[],1,1,0,1,1,True,1.0,False,False,False
productivity,568,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[923],[],[923],0,1,1,0,0,False,0.0,False,False,False
productivity,580,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[491],[],[491],0,1,1,0,0,False,0.0,False,False,False
productivity,587,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[24],[24],[],1,1,0,1,1,True,1.0,False,False,False
productivity,591,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""relocate(pumpkin,kitchen work area)""],""plan_length"":5}",[1909],[],[1909],0,1,1,0,0,False,0.0,False,True,False
productivity,603,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,rack)""],""plan_length"":5}",[132],[],[132],0,1,1,0,0,False,0.0,False,False,False
productivity,604,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1119,1630]",[1119],[],1,2,0,1,1,True,1.0,False,True,False
productivity,609,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[1297],[],[1297],0,1,1,0,0,False,0.0,False,False,False
productivity,614,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[939],[],[939],0,1,1,0,0,False,0.0,False,False,False
productivity,616,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,rack)""],""plan_length"":5}","[4343,4650]",[4343],[],1,2,0,1,1,True,1.0,True,False,True
productivity,621,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[518],[518],[],1,1,0,1,1,True,1.0,False,False,False
productivity,624,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,kitchen work area)""],""plan_length"":5}",[3819],[],[3819],0,1,1,0,0,False,0.0,False,True,False
productivity,625,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen island area)""],""plan_length"":5}",[6490],[],[6490],0,1,1,0,0,False,0.0,False,True,False
productivity,629,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[1016,2334]",[1016],[],1,2,0,1,1,True,1.0,True,False,True
productivity,630,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[44],[44],[],1,1,0,1,1,True,1.0,False,False,False
productivity,636,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[24],[24],[],1,1,0,1,0,False,0.0,False,False,False
productivity,637,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[1326],[],[1326],0,1,1,0,0,False,0.0,False,False,False
productivity,648,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,rack)""],""plan_length"":5}",[610],[],[610],0,1,1,0,0,False,0.0,False,False,False
productivity,653,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[868],[],[868],0,1,1,0,0,False,0.0,False,False,False
productivity,659,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[310,915]",[310],[],1,2,0,1,1,True,1.0,True,False,True
productivity,663,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
productivity,664,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[52],[52],[],1,1,0,1,0,False,0.0,False,False,False
productivity,665,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[257],[],[257],0,1,1,0,0,False,0.0,False,False,False
productivity,666,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,667,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[1603],[],[1603],0,1,1,0,0,False,0.0,False,False,False
productivity,668,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[402],[],[402],0,1,1,0,0,False,0.0,False,False,False
productivity,670,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen work area)""],""plan_length"":5}",[1768],[],[1768],0,1,1,0,0,False,0.0,False,False,False
productivity,673,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1176,1248,1911]","[1176,1248]",[],2,3,0,2,2,True,1.0,False,False,False
productivity,675,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[44],[44],[],1,1,0,1,0,False,0.0,False,False,False
productivity,676,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[402],[],[402],0,1,1,0,0,False,0.0,False,False,False
productivity,681,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[2075],[],[2075],0,1,1,0,0,False,0.0,False,False,False
productivity,698,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[222],[222],[],1,1,0,1,1,True,1.0,False,False,False
productivity,702,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,kitchen island area)""],""plan_length"":5}",[4341],[],[4341],0,1,1,0,0,False,0.0,False,False,False
productivity,703,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[9],[],[9],0,1,1,0,0,False,0.0,False,False,False
productivity,719,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[3660,5460]",[3660],[],1,2,0,1,1,True,1.0,False,False,False
productivity,722,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[1191,1629]","[1191,1629]",[],2,2,0,2,2,True,1.0,False,False,False
productivity,729,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1935],[],[1935],0,1,1,0,0,False,0.0,False,False,False
productivity,732,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[201,590]",[201],[590],1,2,1,1,1,True,1.0,True,False,True
productivity,734,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,rack)""],""plan_length"":5}",[6417],[],[6417],0,1,1,0,0,False,0.0,False,False,False
productivity,750,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[222],[222],[],1,1,0,1,0,False,0.0,False,False,False
productivity,752,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[1153],[],[1153],0,1,1,0,0,False,0.0,False,False,False
productivity,754,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[646,681]",[646],[],1,2,0,1,1,True,1.0,True,False,True
productivity,755,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,True,False
productivity,756,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[380],[],[380],0,1,1,0,0,False,0.0,False,False,False
productivity,759,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,rack)""],""plan_length"":5}",[1994],[],[1994],0,1,1,0,0,False,0.0,False,False,False
productivity,765,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,768,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen work area)""],""plan_length"":5}",[1452],[],[1452],0,1,1,0,0,False,0.0,False,False,False
productivity,780,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[105,111]",[105],[],1,2,0,1,1,True,1.0,False,False,False
productivity,789,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[52],[52],[],1,1,0,1,0,False,0.0,False,False,False
productivity,794,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,bowl)""],""plan_length"":5}",[686],[],[686],0,1,1,0,0,False,0.0,True,False,True
productivity,797,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[52],[52],[],1,1,0,1,1,True,1.0,False,False,False
productivity,799,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[44],[44],[],1,1,0,1,0,False,0.0,False,False,False
productivity,802,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen work area)""],""plan_length"":5}",[930],[],[930],0,1,1,0,0,False,0.0,False,False,False
productivity,804,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[105,111]",[105],[],1,2,0,1,0,False,0.0,False,False,False
productivity,811,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen island area)""],""plan_length"":5}",[328],[],[328],0,1,1,0,0,False,0.0,False,True,False
productivity,814,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[261],[],[261],0,1,1,0,0,False,0.0,False,False,False
productivity,821,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[2018],[],[2018],0,1,1,0,0,False,0.0,False,False,False
productivity,823,"{""object_count"":1,""ordered_units"":[""fetch(fork)"",""relocate(fork,kitchen island area)""],""plan_length"":5}",[2626],[],[2626],0,1,1,0,0,False,0.0,False,False,False
productivity,835,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}",[3608],[],[3608],0,1,1,0,0,False,0.0,False,True,False
productivity,844,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[7],[7],[],1,1,0,1,1,True,1.0,False,False,False
productivity,850,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[261],[],[261],0,1,1,0,0,False,0.0,False,False,False
productivity,851,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,854,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,855,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[230,716]",[230],[716],1,2,1,1,1,True,1.0,False,False,False
